respondent_id,xyz_vaccine_prob,seasonal_vaccine_prob
39343,0.31408042,0.80172384
39344,0.15658008,0.770355
39345,0.10547611,0.4620778
39346,0.4752755,0.59360605
39347,0.37061676,0.53540826
39348,0.26814017,0.3283767
39349,0.055445924,0.70721865
39350,0.60751826,0.77708215
39351,0.034285247,0.7654476
39352,0.07435924,0.52483976
39353,0.2567039,0.8128613
39354,0.7602208,0.7597933
39355,0.74938273,0.82837
39356,0.03388469,0.07067399
39357,0.01735533,0.09453411
39358,0.29098722,0.47430858
39359,0.1472552,0.6959933
39360,0.1756008,0.780129
39361,0.53805065,0.87473917
39362,0.008949146,0.14533827
39363,0.29106024,0.6154491
39364,0.31891572,0.85620266
39365,0.042946752,0.21494187
39366,0.28387293,0.71360034
39367,0.048564255,0.44108832
39368,0.12903677,0.59706014
39369,0.088192925,0.1878425
39370,0.035460867,0.82083493
39371,0.114073135,0.42453077
39372,0.6827766,0.8968421
39373,0.028538773,0.2667283
39374,0.8658358,0.8614154
39375,0.034873888,0.124065146
39376,0.39979392,0.7780007
39377,0.28995633,0.6789156
39378,0.31579444,0.38432294
39379,0.75178,0.44246948
39380,0.08874496,0.18553996
39381,0.062235232,0.17768268
39382,0.11309868,0.31947416
39383,0.022777991,0.072926536
39384,0.24534786,0.8538655
39385,0.020834198,0.054991443
39386,0.5681428,0.085284956
39387,0.10286132,0.17974108
39388,0.3822497,0.81077003
39389,0.31004497,0.41096294
39390,0.67592216,0.4866751
39391,0.08908374,0.4763665
39392,0.7387351,0.8846235
39393,0.78585446,0.88375425
39394,0.37676924,0.72206384
39395,0.5662515,0.25213677
39396,0.097279936,0.59856355
39397,0.02825778,0.033080902
39398,0.1222361,0.44191727
39399,0.17628351,0.23094442
39400,0.054496687,0.58014464
39401,0.29106024,0.4718561
39402,0.35725906,0.70556843
39403,0.17802176,0.95693105
39404,0.18219215,0.4341952
39405,0.098130696,0.15257217
39406,0.11307781,0.40835655
39407,0.0349265,0.9051639
39408,0.052345764,0.0509828
39409,0.014588808,0.06660146
39410,0.061379343,0.7666696
39411,0.12363986,0.67751694
39412,0.076518774,0.22797889
39413,0.11206263,0.52787054
39414,0.093946755,0.79190373
39415,0.11265854,0.26918578
39416,0.08374559,0.15509549
39417,0.7057986,0.7907605
39418,0.27994344,0.17501062
39419,0.004285739,0.420572
39420,0.014485781,0.009503988
39421,0.010900343,0.028688598
39422,0.6501928,0.42297027
39423,0.14531119,0.9550725
39424,0.047769345,0.12778743
39425,0.47109035,0.5874016
39426,0.13194938,0.23219027
39427,0.09729082,0.68348575
39428,0.78002405,0.84973377
39429,0.26926756,0.6987001
39430,0.24995838,0.17813714
39431,0.17863312,0.16781604
39432,0.40550753,0.51873285
39433,0.0330193,0.15854725
39434,0.05364654,0.49844137
39435,0.14320727,0.49704686
39436,0.21391147,0.6695713
39437,0.2900498,0.86822057
39438,0.5753066,0.88467515
39439,0.1903303,0.22077046
39440,0.8350692,0.94083816
39441,0.1001285,0.22684903
39442,0.3314248,0.780737
39443,0.8722031,0.87908125
39444,0.123772725,0.633084
39445,0.062168602,0.25615504
39446,0.059809826,0.045997165
39447,0.3814973,0.72851306
39448,0.036318433,0.12621829
39449,0.14554511,0.7765602
39450,0.038154203,0.51983744
39451,0.12148173,0.5206111
39452,0.11728082,0.15837035
39453,0.12862085,0.16032988
39454,0.5162474,0.9537503
39455,0.04507898,0.14647418
39456,0.091622904,0.18858212
39457,0.10814901,0.33876112
39458,0.2281676,0.91195226
39459,0.11513609,0.67289543
39460,0.1351646,0.17097822
39461,0.1808552,0.43385458
39462,0.66867805,0.8417135
39463,0.19737594,0.43960774
39464,0.038123403,0.5562763
39465,0.021379272,0.102881595
39466,0.0635808,0.2199492
39467,0.18270081,0.75844026
39468,0.09426831,0.44132912
39469,0.09712674,0.20589681
39470,0.09664079,0.56513846
39471,0.052723974,0.04638056
39472,0.25118262,0.34180957
39473,0.25665084,0.4330758
39474,0.112258784,0.47477955
39475,0.16116789,0.7390957
39476,0.22311221,0.24346405
39477,0.03907097,0.07986719
39478,0.10416388,0.18332739
39479,0.29173586,0.64834297
39480,0.06382115,0.21654621
39481,0.10401395,0.6937094
39482,0.12993713,0.7783051
39483,0.026843902,0.12771714
39484,0.03024016,0.13456926
39485,0.047114063,0.7848377
39486,0.15305975,0.39491513
39487,0.082581006,0.6220834
39488,0.2562574,0.6405109
39489,0.3926315,0.47865188
39490,0.41715968,0.8372115
39491,0.04219638,0.087436736
39492,0.8250482,0.9179417
39493,0.19166593,0.55542296
39494,0.03203814,0.6227342
39495,0.2892206,0.19368997
39496,0.53231037,0.78815895
39497,0.7503532,0.7145215
39498,0.2090583,0.34208256
39499,0.36282444,0.8242576
39500,0.048982,0.5843751
39501,0.04865563,0.14696963
39502,0.7901293,0.7956264
39503,0.2228437,0.88213265
39504,0.032569528,0.11478219
39505,0.19775224,0.12165007
39506,0.7276683,0.79573673
39507,0.6750758,0.6687463
39508,0.02463911,0.34882534
39509,0.065261856,0.4594377
39510,0.06239819,0.12016903
39511,0.27331865,0.44911402
39512,0.15141724,0.17308907
39513,0.101136334,0.45791787
39514,0.43765047,0.18656582
39515,0.29106024,0.41165677
39516,0.07045081,0.17137837
39517,0.059389822,0.7506896
39518,0.41546652,0.72068584
39519,0.070052296,0.09934186
39520,0.18173426,0.45388526
39521,0.13252392,0.11730048
39522,0.118407436,0.32505485
39523,0.100832,0.14873062
39524,0.14329441,0.8148787
39525,0.063394524,0.57636905
39526,0.073775865,0.11068163
39527,0.007847936,0.026512917
39528,0.11074743,0.18872122
39529,0.29106024,0.22965148
39530,0.18505724,0.47912538
39531,0.58242506,0.93550736
39532,0.07268019,0.5257377
39533,0.02836791,0.08917041
39534,0.061689757,0.7933059
39535,0.04031107,0.8740871
39536,0.024922991,0.14712472
39537,0.094750114,0.48995745
39538,0.05593612,0.6555617
39539,0.35049653,0.63268876
39540,0.385978,0.7884583
39541,0.053161073,0.11900707
39542,0.1257088,0.15976834
39543,0.16826224,0.25292382
39544,0.051361717,0.33865476
39545,0.010629363,0.07903891
39546,0.07201978,0.14260067
39547,0.29926068,0.60215163
39548,0.29106024,0.2869706
39549,0.060571562,0.9548023
39550,0.046384547,0.73131824
39551,0.10792885,0.47430858
39552,0.29927087,0.5047934
39553,0.16426279,0.21662399
39554,0.2888484,0.7188426
39555,0.100787744,0.6056773
39556,0.30085045,0.9119371
39557,0.27781162,0.25834814
39558,0.074388884,0.6792345
39559,0.011150226,0.17362402
39560,0.04018299,0.055432707
39561,0.14071958,0.71596074
39562,0.09137448,0.07917286
39563,0.13535812,0.7413728
39564,0.58280706,0.798151
39565,0.04133911,0.6634009
39566,0.122108236,0.5181699
39567,0.1660408,0.7214097
39568,0.050915416,0.77819407
39569,0.060247306,0.14429992
39570,0.39162648,0.569011
39571,0.34224346,0.5946673
39572,0.39950824,0.4954747
39573,0.21090837,0.23761892
39574,0.20965059,0.52321917
39575,0.31870404,0.5604436
39576,0.18849672,0.2639657
39577,0.060999054,0.16321798
39578,0.3063117,0.17981741
39579,0.17143454,0.5488769
39580,0.49407318,0.6121762
39581,0.22463553,0.7616565
39582,0.2520656,0.75972575
39583,0.06679711,0.16483052
39584,0.45401412,0.5354652
39585,0.0839735,0.8330606
39586,0.3632201,0.6417258
39587,0.07505799,0.7299984
39588,0.13883811,0.61263543
39589,0.030420734,0.56922376
39590,0.061278775,0.102099
39591,0.014490855,0.04394552
39592,0.016227555,0.052280396
39593,0.26322934,0.6224981
39594,0.23924741,0.7144599
39595,0.18719114,0.91898566
39596,0.059654534,0.8251542
39597,0.2313787,0.11532438
39598,0.006397244,0.03183286
39599,0.6661237,0.7687228
39600,0.040974,0.05307886
39601,0.108604245,0.13866802
39602,0.06256492,0.29515287
39603,0.7257135,0.90143025
39604,0.05577879,0.21681026
39605,0.33870223,0.2816881
39606,0.17472915,0.89974445
39607,0.02982217,0.119819015
39608,0.14054482,0.72379506
39609,0.12363168,0.5424197
39610,0.75482744,0.22657551
39611,0.60516685,0.809145
39612,0.019139428,0.06435887
39613,0.021586357,0.054575577
39614,0.33297512,0.6974668
39615,0.6179056,0.8536312
39616,0.10719112,0.3121223
39617,0.35316136,0.6876704
39618,0.678673,0.8971858
39619,0.644345,0.8060864
39620,0.29185656,0.9326034
39621,0.028571766,0.6066574
39622,0.095674194,0.40322673
39623,0.008024221,0.036939442
39624,0.12754056,0.25955784
39625,0.06339264,0.40328807
39626,0.085959636,0.14189416
39627,0.42135718,0.8233928
39628,0.35761276,0.8457942
39629,0.14329955,0.6802224
39630,0.51743746,0.8598863
39631,0.029938381,0.73511124
39632,0.00997445,0.07106443
39633,0.05037508,0.84620214
39634,0.7983869,0.855833
39635,0.05387911,0.12499863
39636,0.06586668,0.67472744
39637,0.050562218,0.17613775
39638,0.092853405,0.5667839
39639,0.39504132,0.7832594
39640,0.43814793,0.7076141
39641,0.4666819,0.64495564
39642,0.090885535,0.59814644
39643,0.6898445,0.94079095
39644,0.11162007,0.454368
39645,0.047894366,0.10768662
39646,0.13130918,0.47500446
39647,0.06511107,0.91501707
39648,0.31708896,0.7577193
39649,0.026250137,0.07805579
39650,0.321736,0.3707972
39651,0.0019050811,0.022251163
39652,0.0798659,0.81564337
39653,0.24103625,0.8924437
39654,0.04005785,0.23994686
39655,0.061538454,0.05325468
39656,0.19214395,0.87765616
39657,0.082306944,0.21127847
39658,0.36374572,0.29651716
39659,0.442921,0.8255024
39660,0.03327087,0.14629915
39661,0.14613046,0.344978
39662,0.045954812,0.08297659
39663,0.046628784,0.4201521
39664,0.072694235,0.52878565
39665,0.041511934,0.18054348
39666,0.21296321,0.5253653
39667,0.124098174,0.18192326
39668,0.8040462,0.8226342
39669,0.5548743,0.7983959
39670,0.026152337,0.18269755
39671,0.1279693,0.47430858
39672,0.15575616,0.3024251
39673,0.10943475,0.21841213
39674,0.07873948,0.6872124
39675,0.03206422,0.05485109
39676,0.23483188,0.19820741
39677,0.699903,0.62896323
39678,0.09677517,0.1658987
39679,0.7609171,0.7952891
39680,0.0511036,0.05309524
39681,0.21701881,0.25592825
39682,0.016662195,0.02924748
39683,0.023357589,0.47761047
39684,0.11729056,0.21872745
39685,0.64707947,0.6103065
39686,0.12098331,0.08762335
39687,0.32228392,0.78670913
39688,0.12516232,0.58116287
39689,0.5355262,0.82083774
39690,0.04909981,0.39237595
39691,0.040833224,0.6548173
39692,0.088437095,0.695279
39693,0.2368882,0.55265117
39694,0.20912802,0.37367034
39695,0.60938096,0.7957812
39696,0.15188728,0.92809165
39697,0.057322375,0.39768022
39698,0.07164603,0.9184177
39699,0.086792395,0.08850516
39700,0.047490876,0.18900084
39701,0.03368427,0.20926705
39702,0.08220414,0.9295897
39703,0.67609,0.9572398
39704,0.04280079,0.4812409
39705,0.29070896,0.47215453
39706,0.027595323,0.26933867
39707,0.015733195,0.093821526
39708,0.027828913,0.11499681
39709,0.26521432,0.09101639
39710,0.75622994,0.8894668
39711,0.27463207,0.45220083
39712,0.011063074,0.16112004
39713,0.3472703,0.8138863
39714,0.11487287,0.15451367
39715,0.148996,0.66233706
39716,0.09101781,0.35904422
39717,0.28621548,0.26808906
39718,0.036319017,0.88400936
39719,0.03216354,0.15209691
39720,0.05968381,0.049898807
39721,0.07768436,0.4804137
39722,0.03774124,0.89340204
39723,0.008373303,0.4812197
39724,0.029271433,0.6342917
39725,0.3367838,0.725786
39726,0.041517295,0.10751683
39727,0.13602082,0.69083446
39728,0.1567261,0.4904185
39729,0.09587542,0.21842536
39730,0.044846598,0.7232017
39731,0.09508887,0.13992445
39732,0.052066926,0.22217986
39733,0.056413688,0.13517757
39734,0.17576532,0.36867666
39735,0.12135973,0.4724695
39736,0.051322844,0.18115671
39737,0.2649214,0.52002656
39738,0.4998966,0.65010166
39739,0.37598324,0.4126951
39740,0.29106024,0.4875915
39741,0.017023249,0.04552223
39742,0.6783284,0.8235812
39743,0.14207749,0.8374751
39744,0.27134764,0.69175357
39745,0.24699709,0.16296239
39746,0.013714899,0.0491316
39747,0.59209895,0.86959827
39748,0.013668479,0.03830763
39749,0.02885702,0.11709471
39750,0.15042765,0.47750953
39751,0.060971335,0.10205316
39752,0.24108288,0.39791048
39753,0.012688446,0.85099083
39754,0.031062685,0.08654886
39755,0.6548086,0.92414856
39756,0.086673096,0.750744
39757,0.090211734,0.19465403
39758,0.22704968,0.44327435
39759,0.01614357,0.24238463
39760,0.049276933,0.68904185
39761,0.28907803,0.2668841
39762,0.04712811,0.21484971
39763,0.014563822,0.08727876
39764,0.061869893,0.24250229
39765,0.05137424,0.8345531
39766,0.04777689,0.42726886
39767,0.037585456,0.14723141
39768,0.17208843,0.82938284
39769,0.017278276,0.06595722
39770,0.2283719,0.78562784
39771,0.015001228,0.8735303
39772,0.053630404,0.24610627
39773,0.07002545,0.5078467
39774,0.11813927,0.93535477
39775,0.011106233,0.8915273
39776,0.11656961,0.13250156
39777,0.051260356,0.7370535
39778,0.07178015,0.17154002
39779,0.010869043,0.069809645
39780,0.04682365,0.20189306
39781,0.14937519,0.18827993
39782,0.04497834,0.19683217
39783,0.029129995,0.6652705
39784,0.12272151,0.34602404
39785,0.07552375,0.23524459
39786,0.1657291,0.48906904
39787,0.34398413,0.5285171
39788,0.08372113,0.67002535
39789,0.3930465,0.70143425
39790,0.011295534,0.16218127
39791,0.29106024,0.5077311
39792,0.02624411,0.12275355
39793,0.049027372,0.10754304
39794,0.28154573,0.6685505
39795,0.05823851,0.10683345
39796,0.034826532,0.21388176
39797,0.03942873,0.107395604
39798,0.08647152,0.61869794
39799,0.11720637,0.61286736
39800,0.10761544,0.31377178
39801,0.12347137,0.27195534
39802,0.077265404,0.7162548
39803,0.3952142,0.7917676
39804,0.04144882,0.073332176
39805,0.01151706,0.2794973
39806,0.03230538,0.1106574
39807,0.06452432,0.31777906
39808,0.1166343,0.09525079
39809,0.22452652,0.20650145
39810,0.32122824,0.7413138
39811,0.32538918,0.331893
39812,0.02550416,0.08771725
39813,0.46120822,0.6758567
39814,0.8279747,0.91583204
39815,0.03424783,0.39938328
39816,0.2776169,0.25329205
39817,0.4262725,0.78659415
39818,0.02955368,0.06309464
39819,0.074602,0.19124645
39820,0.2152115,0.7862503
39821,0.264839,0.8729541
39822,0.016423054,0.10638343
39823,0.19261163,0.6463553
39824,0.07107889,0.33610064
39825,0.054409143,0.09451095
39826,0.64676136,0.82612723
39827,0.1979919,0.4258381
39828,0.28832653,0.6918619
39829,0.008258477,0.035267476
39830,0.09865952,0.17267795
39831,0.1992476,0.07858797
39832,0.025170356,0.037097316
39833,0.10132204,0.21546017
39834,0.13547131,0.81104994
39835,0.04726624,0.2354901
39836,0.05399443,0.68876505
39837,0.1722783,0.3305002
39838,0.051512353,0.79053473
39839,0.31130216,0.8379591
39840,0.02173715,0.4226769
39841,0.34975654,0.71304345
39842,0.09213544,0.35456422
39843,0.043953776,0.24485105
39844,0.11829512,0.20577943
39845,0.018860465,0.7225772
39846,0.15365799,0.67798316
39847,0.15909573,0.7000609
39848,0.08077851,0.16469342
39849,0.021470185,0.2975451
39850,0.8583449,0.9607826
39851,0.04064267,0.500571
39852,0.104801506,0.13367924
39853,0.124742754,0.12527736
39854,0.08548869,0.54221517
39855,0.19808269,0.024827996
39856,0.059247058,0.04352473
39857,0.26847777,0.6768633
39858,0.07371529,0.63341534
39859,0.1114278,0.44181892
39860,0.5844747,0.85876775
39861,0.027116794,0.8782425
39862,0.0051945285,0.47430858
39863,0.062254477,0.089920975
39864,0.29331532,0.65615034
39865,0.124817856,0.4536607
39866,0.036604874,0.1132382
39867,0.094374746,0.17026694
39868,0.8354124,0.83109874
39869,0.14230941,0.6754142
39870,0.17404991,0.087532304
39871,0.0061833654,0.30208358
39872,0.07307326,0.090811305
39873,0.18206266,0.6076468
39874,0.1159527,0.84957325
39875,0.25836837,0.062537596
39876,0.019812793,0.07912869
39877,0.019230552,0.0953749
39878,0.02272013,0.080992855
39879,0.27446947,0.5259516
39880,0.30630186,0.7266202
39881,0.14231151,0.12816091
39882,0.30094987,0.13797325
39883,0.5697879,0.74330467
39884,0.14905235,0.19771203
39885,0.033927094,0.09529199
39886,0.010568804,0.39078405
39887,0.02862183,0.15443157
39888,0.045955565,0.121357925
39889,0.12375497,0.6278552
39890,0.101456255,0.26156512
39891,0.14586252,0.8447053
39892,0.23226756,0.09653213
39893,0.17330512,0.8381117
39894,0.20937939,0.22804716
39895,0.28874588,0.2038582
39896,0.11208593,0.6347205
39897,0.09744037,0.35999918
39898,0.046027273,0.06909254
39899,0.035618503,0.13337752
39900,0.19093044,0.22390184
39901,0.061624013,0.1659579
39902,0.30783525,0.6226156
39903,0.69257486,0.67487186
39904,0.054662,0.1296795
39905,0.123734,0.6286283
39906,0.12944631,0.14590931
39907,0.07030556,0.7895019
39908,0.21530493,0.6171223
39909,0.18987852,0.91382205
39910,0.119468115,0.16883714
39911,0.2270185,0.09838533
39912,0.29889974,0.70291126
39913,0.021921955,0.009496305
39914,0.6960909,0.8376883
39915,0.08040639,0.39933428
39916,0.043225795,0.2050587
39917,0.11424048,0.09154898
39918,0.1586913,0.07759368
39919,0.10305638,0.5441948
39920,0.18914509,0.65201473
39921,0.12493671,0.23965974
39922,0.2731247,0.82349837
39923,0.09045413,0.492173
39924,0.066322334,0.09182477
39925,0.04190477,0.7719648
39926,0.19827431,0.25265607
39927,0.04382221,0.206581
39928,0.14931682,0.38555998
39929,0.029197743,0.10159888
39930,0.08969308,0.22480556
39931,0.29106024,0.44331014
39932,0.31880024,0.77484655
39933,0.50690746,0.3369306
39934,0.064629726,0.15991852
39935,0.10621962,0.38395023
39936,0.19726995,0.4635621
39937,0.14893322,0.11227523
39938,0.09037838,0.104258984
39939,0.23497802,0.8993123
39940,0.34590086,0.6663148
39941,0.66302425,0.8593017
39942,0.09920003,0.4686796
39943,0.5292817,0.7892956
39944,0.63147956,0.8987248
39945,0.27495754,0.75242925
39946,0.18969576,0.24700148
39947,0.080878675,0.6373358
39948,0.10854983,0.24130645
39949,0.0747676,0.20087883
39950,0.039816547,0.22500236
39951,0.032450113,0.16413732
39952,0.23762386,0.5170359
39953,0.17283951,0.46213242
39954,0.059186917,0.2450289
39955,0.08985093,0.86898977
39956,0.03385082,0.09868248
39957,0.07417916,0.26007584
39958,0.7726271,0.73306966
39959,0.29106024,0.3907855
39960,0.021488195,0.21826488
39961,0.31105494,0.8560443
39962,0.043683413,0.34032393
39963,0.084710985,0.11673239
39964,0.31870785,0.7668769
39965,0.6112714,0.753109
39966,0.33311048,0.3939788
39967,0.8502458,0.86547345
39968,0.06439642,0.3006066
39969,0.06741015,0.8334465
39970,0.6880945,0.73592025
39971,0.29106024,0.28979033
39972,0.058833048,0.109475
39973,0.03802833,0.10853622
39974,0.0742442,0.83935314
39975,0.7755002,0.8914283
39976,0.06474874,0.57721245
39977,0.05187659,0.19983335
39978,0.10132389,0.25896534
39979,0.75691015,0.32277682
39980,0.09882958,0.065980725
39981,0.7337513,0.9429933
39982,0.006905093,0.4718594
39983,0.26047704,0.82122535
39984,0.10097816,0.2749682
39985,0.029582705,0.04784985
39986,0.022906156,0.36464792
39987,0.021498755,0.46058258
39988,0.7459686,0.74766254
39989,0.07616383,0.18522121
39990,0.41759926,0.8920128
39991,0.5439971,0.9300042
39992,0.11118611,0.48164666
39993,0.13041341,0.19278045
39994,0.7569008,0.75573295
39995,0.056406196,0.20406066
39996,0.73567957,0.70142597
39997,0.12893249,0.6135096
39998,0.09595365,0.75831157
39999,0.14687096,0.6338111
40000,0.00880045,0.4261743
40001,0.13582812,0.72055244
40002,0.26008463,0.32013318
40003,0.10690522,0.33258447
40004,0.02611507,0.078568295
40005,0.08841692,0.09676205
40006,0.65357816,0.7236762
40007,0.29474613,0.8003758
40008,0.15436001,0.40004477
40009,0.19222336,0.29199097
40010,0.61484206,0.70880026
40011,0.2151525,0.5728518
40012,0.4106124,0.73787427
40013,0.26000333,0.72732663
40014,0.05813413,0.15372185
40015,0.15510182,0.5072119
40016,0.0837451,0.5532542
40017,0.04230521,0.47430858
40018,0.02921216,0.083668426
40019,0.095744036,0.20242813
40020,0.7238575,0.8797766
40021,0.105828196,0.47868127
40022,0.039861284,0.13424426
40023,0.35344577,0.49299112
40024,0.8225063,0.93452054
40025,0.045575216,0.115004964
40026,0.03237395,0.090810984
40027,0.3419195,0.8124677
40028,0.8018503,0.8544384
40029,0.08108108,0.28834885
40030,0.05532114,0.12748401
40031,0.0032004684,0.01832786
40032,0.06942164,0.84145725
40033,0.30325946,0.485264
40034,0.16007556,0.14085682
40035,0.073224775,0.79533124
40036,0.5242933,0.48689502
40037,0.4916608,0.8787136
40038,0.08128316,0.886717
40039,0.25998625,0.6759753
40040,0.30588046,0.89366126
40041,0.31244066,0.71360034
40042,0.0596914,0.78772986
40043,0.32745138,0.60253465
40044,0.87533057,0.7992357
40045,0.15960638,0.056767967
40046,0.07707502,0.4629117
40047,0.29798624,0.7437347
40048,0.10590138,0.40676817
40049,0.424223,0.6605832
40050,0.7440505,0.941449
40051,0.29946235,0.7706042
40052,0.007744888,0.050159074
40053,0.039215237,0.083627105
40054,0.11122407,0.8313683
40055,0.36767817,0.47430858
40056,0.08094336,0.24649456
40057,0.7871978,0.95353085
40058,0.11445201,0.1465239
40059,0.11496391,0.52104145
40060,0.017051516,0.9069111
40061,0.124357305,0.8323792
40062,0.037163828,0.052445948
40063,0.5255439,0.6921235
40064,0.0920141,0.8986239
40065,0.82370603,0.8418238
40066,0.05260526,0.119372904
40067,0.07019458,0.1780308
40068,0.14428578,0.32138833
40069,0.801376,0.68812096
40070,0.01661511,0.41609725
40071,0.67196214,0.9170117
40072,0.104614615,0.28712326
40073,0.026549838,0.4744371
40074,0.48589975,0.45154196
40075,0.15076795,0.16157913
40076,0.090240784,0.3320812
40077,0.092478625,0.9252859
40078,0.09759252,0.4825984
40079,0.15520008,0.8672407
40080,0.33313873,0.246685
40081,0.10959003,0.3900622
40082,0.07615391,0.18690744
40083,0.097671136,0.28795436
40084,0.15155363,0.41222647
40085,0.06733619,0.45131037
40086,0.08045402,0.614547
40087,0.46256647,0.24477538
40088,0.2269876,0.6635172
40089,0.75577706,0.8575612
40090,0.11333308,0.75681853
40091,0.2484711,0.6906564
40092,0.034079775,0.11387864
40093,0.073638774,0.06467049
40094,0.28926238,0.67087144
40095,0.09498717,0.2727042
40096,0.06144479,0.80412996
40097,0.32526264,0.6985682
40098,0.8202363,0.9304956
40099,0.36866295,0.7436333
40100,0.06433829,0.17031737
40101,0.1192459,0.09559679
40102,0.47924286,0.5508661
40103,0.13316245,0.81219554
40104,0.32126245,0.9752548
40105,0.45538363,0.5693427
40106,0.122115426,0.23215947
40107,0.10169269,0.18467413
40108,0.11927707,0.29397404
40109,0.10451499,0.40736952
40110,0.29106024,0.44529837
40111,0.04238276,0.061914258
40112,0.10212123,0.13374268
40113,0.19354549,0.51075035
40114,0.07149927,0.7697512
40115,0.18589118,0.8382736
40116,0.102093555,0.48778674
40117,0.021556588,0.071356535
40118,0.02915392,0.30816367
40119,0.07131823,0.13338533
40120,0.028068466,0.0846986
40121,0.7840149,0.9270634
40122,0.058544543,0.69873226
40123,0.8634869,0.97147816
40124,0.0094594145,0.14813353
40125,0.29971582,0.59171176
40126,0.0841682,0.250808
40127,0.14086209,0.65644383
40128,0.03791576,0.06283222
40129,0.3085059,0.84053963
40130,0.08223613,0.5727556
40131,0.4093867,0.81102616
40132,0.003405265,0.06504962
40133,0.087381095,0.180454
40134,0.32804048,0.809415
40135,0.022995085,0.84034073
40136,0.25832304,0.40979904
40137,0.047853034,0.9222989
40138,0.08198422,0.69723916
40139,0.10059139,0.52398324
40140,0.037529826,0.5224598
40141,0.07906016,0.17742169
40142,0.350918,0.7334646
40143,0.1072898,0.9459539
40144,0.025540426,0.058281295
40145,0.053168673,0.15002412
40146,0.013153107,0.04353823
40147,0.36000094,0.7960285
40148,0.17195092,0.9370662
40149,0.8184619,0.80588293
40150,0.3563449,0.72103494
40151,0.259683,0.8970556
40152,0.057713915,0.15655284
40153,0.29106024,0.28186566
40154,0.07919064,0.3730799
40155,0.079147525,0.21373579
40156,0.4357106,0.7824929
40157,0.49735022,0.8720202
40158,0.40349394,0.7489821
40159,0.756894,0.863541
40160,0.5939796,0.6604235
40161,0.10023346,0.4713998
40162,0.15594678,0.79818034
40163,0.46010518,0.82862806
40164,0.06077128,0.31740296
40165,0.27602613,0.35744938
40166,0.2657476,0.3334423
40167,0.20225607,0.91963315
40168,0.09878188,0.121431045
40169,0.2559982,0.76931226
40170,0.31815633,0.6765009
40171,0.14658095,0.4998425
40172,0.3181387,0.8946156
40173,0.111205034,0.08788441
40174,0.14298189,0.34567955
40175,0.07695264,0.9236951
40176,0.3676533,0.95324534
40177,0.32625717,0.5759253
40178,0.06879508,0.63665277
40179,0.071762845,0.33118147
40180,0.047667034,0.5808604
40181,0.16455819,0.17625964
40182,0.83201957,0.9159279
40183,0.75886625,0.9044907
40184,0.048254635,0.1821486
40185,0.025091287,0.2735222
40186,0.0016619822,0.091879725
40187,0.033774078,0.05153694
40188,0.4578896,0.8218492
40189,0.08795796,0.81769884
40190,0.07407372,0.72610676
40191,0.063591816,0.1249846
40192,0.33208853,0.7755273
40193,0.50212705,0.70926875
40194,0.24519546,0.42827997
40195,0.12577474,0.7589402
40196,0.71117115,0.87541527
40197,0.04387794,0.23489073
40198,0.50208014,0.4632192
40199,0.035018113,0.84104824
40200,0.058378965,0.2224734
40201,0.58167404,0.8411741
40202,0.77141917,0.7721007
40203,0.08796787,0.8668706
40204,0.15058143,0.416639
40205,0.013848844,0.16727892
40206,0.7432666,0.833498
40207,0.0579622,0.8501419
40208,0.433136,0.8635637
40209,0.20949244,0.4953189
40210,0.04014051,0.09765403
40211,0.28180087,0.4719554
40212,0.6480033,0.4386144
40213,0.2088119,0.7600102
40214,0.20187153,0.0827994
40215,0.074702136,0.4084276
40216,0.57597816,0.8232784
40217,0.10238927,0.24437822
40218,0.17351383,0.56500053
40219,0.21407445,0.69768524
40220,0.16867158,0.35388982
40221,0.044336885,0.1887798
40222,0.05326421,0.11142074
40223,0.1021056,0.3233453
40224,0.23814036,0.097946085
40225,0.0979308,0.14698845
40226,0.041632656,0.12748258
40227,0.11729076,0.5544793
40228,0.21276177,0.124305576
40229,0.49269313,0.44641346
40230,0.30152908,0.37034994
40231,0.25786555,0.9010151
40232,0.05249056,0.9347399
40233,0.117302164,0.47430858
40234,0.03285492,0.070784725
40235,0.21160944,0.93158853
40236,0.76612335,0.7978284
40237,0.036858775,0.1518035
40238,0.08598635,0.19869485
40239,0.7284372,0.091864645
40240,0.6439965,0.4465803
40241,0.20131037,0.5946167
40242,0.123100005,0.66054493
40243,0.1141404,0.68639255
40244,0.1880903,0.60720307
40245,0.0063623223,0.03330524
40246,0.27382746,0.47776824
40247,0.07763795,0.4624524
40248,0.14797796,0.5681995
40249,0.06382284,0.76993185
40250,0.7971294,0.8582541
40251,0.006974877,0.0399672
40252,0.7659907,0.88003707
40253,0.35275388,0.4084985
40254,0.121989936,0.5001971
40255,0.039419513,0.044210877
40256,0.3138956,0.47057357
40257,0.29106024,0.3769621
40258,0.047872484,0.34595245
40259,0.05029834,0.113445304
40260,0.43252906,0.7951082
40261,0.1264506,0.52784836
40262,0.2333696,0.6261311
40263,0.81292546,0.9306394
40264,0.020199107,0.038857017
40265,0.052997623,0.16301683
40266,0.36238343,0.17712998
40267,0.16290915,0.80342776
40268,0.009385139,0.042438615
40269,0.80666566,0.89648783
40270,0.09067042,0.23256384
40271,0.020251418,0.12845744
40272,0.57764065,0.7689215
40273,0.25851437,0.519691
40274,0.5243896,0.9136179
40275,0.1781627,0.33726934
40276,0.05084402,0.8218168
